source_set,source_path,package_name,type_name,type_kind,extends_types,implements_types,permits_types,visibility,modifiers,annotations,type_parameters,line_number
"main","app/src/main/java/de/mkalb/etpetssim/AboutDialog.java","de.mkalb.etpetssim","AboutDialog","CLASS","","","","public","final","","","21"
"main","app/src/main/java/de/mkalb/etpetssim/AppLauncher.java","de.mkalb.etpetssim","AppLauncher","CLASS","","","","public","final","","","17"
"main","app/src/main/java/de/mkalb/etpetssim/ExtraterrestrialPetsSimulation.java","de.mkalb.etpetssim","ExtraterrestrialPetsSimulation","CLASS","Application","","","public","final","","","25"
"main","app/src/main/java/de/mkalb/etpetssim/SimulationType.java","de.mkalb.etpetssim","SimulationType","ENUM","","","","public","","@SuppressWarnings(""SpellCheckingInspection"")","","14"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppArgs.java","de.mkalb.etpetssim.core","AppArgs","CLASS","","","","public","final","","","12"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppArgs.java","de.mkalb.etpetssim.core","AppArgs.Key","ENUM","","","","public","","","","205"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppLocalization.java","de.mkalb.etpetssim.core","AppLocalization","CLASS","","","","public","final","","","13"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppLocalization.java","de.mkalb.etpetssim.core","AppLocalization.CountryLocale","ENUM","","","","public","","","","275"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppLocalizationKeys.java","de.mkalb.etpetssim.core","AppLocalizationKeys","CLASS","","","","public","final","@SuppressWarnings(""SpellCheckingInspection"")","","9"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppLogger.java","de.mkalb.etpetssim.core","AppLogger","CLASS","","","","public","final","","","21"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppLogger.java","de.mkalb.etpetssim.core","AppLogger.LogLevel","ENUM","","","","public","","","","359"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppLogger.java","de.mkalb.etpetssim.core","AppLogger.AppLogFormatter","CLASS","Formatter","","","private","static","","","398"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppResources.java","de.mkalb.etpetssim.core","AppResources","CLASS","","","","public","final","","","16"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppStorage.java","de.mkalb.etpetssim.core","AppStorage","CLASS","","","","public","final","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/core/AppStorage.java","de.mkalb.etpetssim.core","AppStorage.OperatingSystem","ENUM","","","","public","","","","209"
"main","app/src/main/java/de/mkalb/etpetssim/engine/CellShape.java","de.mkalb.etpetssim.engine","CellShape","ENUM","","","","public","","","","18"
"main","app/src/main/java/de/mkalb/etpetssim/engine/EdgeBehavior.java","de.mkalb.etpetssim.engine","EdgeBehavior","ENUM","","","","public","","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridCoordinate.java","de.mkalb.etpetssim.engine","GridCoordinate","RECORD","","Comparable<GridCoordinate>","","public","","","","22"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridEdgeBehavior.java","de.mkalb.etpetssim.engine","GridEdgeBehavior","ENUM","","","","public","","","","12"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","","","","public","","","","17"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","","","","public","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","","","","public","","","","26"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","","","","public","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/AgentStepLogic.java","de.mkalb.etpetssim.engine.executor","AgentStepLogic","INTERFACE","","","","public","","@FunctionalInterface","T extends GridEntity, C","18"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/AsynchronousStepRunner.java","de.mkalb.etpetssim.engine.executor","AsynchronousStepRunner","CLASS","","SimulationStepRunner<C>","","public","final","","T extends GridEntity, C","21"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/DefaultSimulationExecutor.java","de.mkalb.etpetssim.engine.executor","DefaultSimulationExecutor","CLASS","","SimulationExecutor<ENT, GM>","","public","final","","ENT extends GridEntity, GM extends GridModel<ENT>, C","19"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationExecutor.java","de.mkalb.etpetssim.engine.executor","SimulationExecutor","INTERFACE","","","","public","","","ENT extends GridEntity, GM extends GridModel<ENT>","16"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationStepRunner.java","de.mkalb.etpetssim.engine.executor","SimulationStepRunner","INTERFACE","","","","public","","@FunctionalInterface","C","11"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationTerminationCondition.java","de.mkalb.etpetssim.engine.executor","SimulationTerminationCondition","INTERFACE","","","","public","","@FunctionalInterface","ENT extends GridEntity, GM extends GridModel<ENT>, C","16"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/StepExecutionResult.java","de.mkalb.etpetssim.engine.executor","StepExecutionResult","RECORD","","","","public","","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/StepTimingStatistics.java","de.mkalb.etpetssim.engine.executor","StepTimingStatistics","RECORD","","","","public","","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SynchronousStepLogic.java","de.mkalb.etpetssim.engine.executor","SynchronousStepLogic","INTERFACE","","","","public","","@FunctionalInterface","T extends GridEntity, C","18"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SynchronousStepRunner.java","de.mkalb.etpetssim.engine.executor","SynchronousStepRunner","CLASS","","SimulationStepRunner<C>","","public","final","","T extends GridEntity, C","18"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/TimedSimulationExecutor.java","de.mkalb.etpetssim.engine.executor","TimedSimulationExecutor","CLASS","","SimulationExecutor<ENT, GM>","","public","final","","ENT extends GridEntity, GM extends GridModel<ENT>","16"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/ArrayGridModel.java","de.mkalb.etpetssim.engine.model","ArrayGridModel","CLASS","","WritableGridModel<T>","","public","final","","T extends GridEntity","15"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/CompositeGridModel.java","de.mkalb.etpetssim.engine.model","CompositeGridModel","INTERFACE","GridModel<T>","","","public","non-sealed","","T extends GridEntity","17"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/GridCell.java","de.mkalb.etpetssim.engine.model","GridCell","RECORD","","GridCellView<T>","","public","","","T extends GridEntity","17"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/GridCellView.java","de.mkalb.etpetssim.engine.model","GridCellView","INTERFACE","","","","public","","","T extends GridEntity","14"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/GridModel.java","de.mkalb.etpetssim.engine.model","GridModel","INTERFACE","","","ReadableGridModel, CompositeGridModel","public","sealed","","T extends GridEntity","11"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/ReadableGridModel.java","de.mkalb.etpetssim.engine.model","ReadableGridModel","INTERFACE","GridModel<T>","","WritableGridModel","public","sealed","","T extends GridEntity","18"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/SparseGridModel.java","de.mkalb.etpetssim.engine.model","SparseGridModel","CLASS","","WritableGridModel<T>","","public","final","","T extends GridEntity","15"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/WritableGridModel.java","de.mkalb.etpetssim.engine.model","WritableGridModel","INTERFACE","ReadableGridModel<T>","","ArrayGridModel, SparseGridModel","public","sealed","","T extends GridEntity","17"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/entity/ConstantGridEntity.java","de.mkalb.etpetssim.engine.model.entity","ConstantGridEntity","INTERFACE","GridEntity","","","public","","@SuppressWarnings({""MarkerInterface"", ""InterfaceMayBeAnnotatedFunctional""})","","6"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/entity/ConstantGridEntityDescriptorProvider.java","de.mkalb.etpetssim.engine.model.entity","ConstantGridEntityDescriptorProvider","INTERFACE","ConstantGridEntity, SpecBackedGridEntityDescriptorProvider","","","public","","@SuppressWarnings(""InterfaceMayBeAnnotatedFunctional"")","","11"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/entity/GridEntity.java","de.mkalb.etpetssim.engine.model.entity","GridEntity","INTERFACE","","","","public","","@SuppressWarnings(""InterfaceMayBeAnnotatedFunctional"")","","9"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/entity/GridEntityDescriptor.java","de.mkalb.etpetssim.engine.model.entity","GridEntityDescriptor","RECORD","","","","public","","","","27"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/entity/GridEntityDescriptorProvider.java","de.mkalb.etpetssim.engine.model.entity","GridEntityDescriptorProvider","INTERFACE","","","","public","","","","20"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/entity/GridEntityDescriptorRegistry.java","de.mkalb.etpetssim.engine.model.entity","GridEntityDescriptorRegistry","CLASS","","","","public","final","","","22"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/entity/GridEntityDescriptorSpec.java","de.mkalb.etpetssim.engine.model.entity","GridEntityDescriptorSpec","RECORD","","","","public","","","","25"
"main","app/src/main/java/de/mkalb/etpetssim/engine/model/entity/SpecBackedGridEntityDescriptorProvider.java","de.mkalb.etpetssim.engine.model.entity","SpecBackedGridEntityDescriptorProvider","INTERFACE","GridEntityDescriptorProvider","","","public","","@SuppressWarnings(""InterfaceMayBeAnnotatedFunctional"")","","17"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/CellConnectionType.java","de.mkalb.etpetssim.engine.neighborhood","CellConnectionType","ENUM","","","","public","","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/CellNeighbor.java","de.mkalb.etpetssim.engine.neighborhood","CellNeighbor","RECORD","","","","public","","","","22"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/CellNeighborWithEdgeBehavior.java","de.mkalb.etpetssim.engine.neighborhood","CellNeighborWithEdgeBehavior","RECORD","","","","public","","","","28"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/CellNeighborhoods.java","de.mkalb.etpetssim.engine.neighborhood","CellNeighborhoods","CLASS","","","","public","final","@SuppressWarnings(""MagicNumber"")","","23"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/CellNeighborhoods.java","de.mkalb.etpetssim.engine.neighborhood","CellNeighborhoods.CellNeighborConnection","RECORD","","","","package-private","","","","793"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/CompassDirection.java","de.mkalb.etpetssim.engine.neighborhood","CompassDirection","ENUM","","","","public","","@SuppressWarnings({""MagicNumber"", ""FieldNamingConvention""})","","28"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/EdgeBehaviorAction.java","de.mkalb.etpetssim.engine.neighborhood","EdgeBehaviorAction","ENUM","","","","public","","","","13"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/EdgeBehaviorResult.java","de.mkalb.etpetssim.engine.neighborhood","EdgeBehaviorResult","RECORD","","","","public","","","","19"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/NeighborhoodMode.java","de.mkalb.etpetssim.engine.neighborhood","NeighborhoodMode","ENUM","","","","public","","","","12"
"main","app/src/main/java/de/mkalb/etpetssim/engine/neighborhood/RadiusRingCell.java","de.mkalb.etpetssim.engine.neighborhood","RadiusRingCell","RECORD","","","","public","","","C","25"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/AgentOrderingStrategies.java","de.mkalb.etpetssim.engine.support","AgentOrderingStrategies","CLASS","","","","public","final","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridEntityUtils.java","de.mkalb.etpetssim.engine.support","GridEntityUtils","CLASS","","","","public","final","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializer.java","de.mkalb.etpetssim.engine.support","GridInitializer","INTERFACE","","","","public","","@FunctionalInterface","T extends GridEntity","15"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridInitializers.java","de.mkalb.etpetssim.engine.support","GridInitializers","CLASS","","","","public","final","","","17"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPattern.java","de.mkalb.etpetssim.engine.support","GridPattern","INTERFACE","","","","public","","@FunctionalInterface","T extends GridEntity","21"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/GridPatterns.java","de.mkalb.etpetssim.engine.support","GridPatterns","CLASS","","","","public","final","","","18"
"main","app/src/main/java/de/mkalb/etpetssim/engine/support/WorkCheckpoints.java","de.mkalb.etpetssim.engine.support","WorkCheckpoints","CLASS","","","","public","final","","","6"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/ConwayFactory.java","de.mkalb.etpetssim.simulations.conway","ConwayFactory","CLASS","","","","public","final","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayConfig.java","de.mkalb.etpetssim.simulations.conway.model","ConwayConfig","RECORD","","SimulationConfig","","public","","","","25"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayConstraints.java","de.mkalb.etpetssim.simulations.conway.model","ConwayConstraints","CLASS","","","","public","final","","","13"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayPatternChoice.java","de.mkalb.etpetssim.simulations.conway.model","ConwayPatternChoice","RECORD","","","","public","","","","8"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayPatterns.java","de.mkalb.etpetssim.simulations.conway.model","ConwayPatterns","CLASS","","","","public","final","@SuppressWarnings(""SpellCheckingInspection"")","","24"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwaySimulationManager.java","de.mkalb.etpetssim.simulations.conway.model","ConwaySimulationManager","CLASS","AbstractTimedSimulationManager<ConwayEntity, WritableGridModel<ConwayEntity>, ConwayConfig, ConwayStatistics>","","","public","final","","","12"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayStatistics.java","de.mkalb.etpetssim.simulations.conway.model","ConwayStatistics","CLASS","BaseTimedSimulationStatistics","","","public","final","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayTerminationCondition.java","de.mkalb.etpetssim.simulations.conway.model","ConwayTerminationCondition","CLASS","","SimulationTerminationCondition<ConwayEntity, ReadableGridModel<ConwayEntity>, ConwayStatistics>","","public","final","","","7"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayUpdateStrategy.java","de.mkalb.etpetssim.simulations.conway.model","ConwayUpdateStrategy","CLASS","","SynchronousStepLogic<ConwayEntity, ConwayStatistics>","","public","final","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayUserAction.java","de.mkalb.etpetssim.simulations.conway.model","ConwayUserAction","CLASS","","SimulationUserAction<ConwayEntity, WritableGridModel<ConwayEntity>, ConwayConfig, ConwayStatistics, ConwaySimulationManager, ConwayUserActionContext>","","public","final","","","10"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayUserActionContext.java","de.mkalb.etpetssim.simulations.conway.model","ConwayUserActionContext","INTERFACE","SimulationUserActionContext","","ConwayUserActionContext.FixedAction, ConwayUserActionContext.PlacePattern","public","sealed","@SuppressWarnings(""MarkerInterface"")","","8"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayUserActionContext.java","de.mkalb.etpetssim.simulations.conway.model","ConwayUserActionContext.FixedAction","ENUM","","ConwayUserActionContext","","public","","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/ConwayUserActionContext.java","de.mkalb.etpetssim.simulations.conway.model","ConwayUserActionContext.PlacePattern","RECORD","","ConwayUserActionContext","","public","","","","25"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/model/entity/ConwayEntity.java","de.mkalb.etpetssim.simulations.conway.model.entity","ConwayEntity","ENUM","","ConstantGridEntityDescriptorProvider","","public","","","","15"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/shared/ConwayPreset.java","de.mkalb.etpetssim.simulations.conway.shared","ConwayPreset","INTERFACE","","","ConwayPresetHexagon, ConwayPresetSquare, ConwayPresetTriangle","public","sealed","","","11"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/shared/ConwayPresetHexagon.java","de.mkalb.etpetssim.simulations.conway.shared","ConwayPresetHexagon","ENUM","","ConwayPreset","","public","","","","14"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/shared/ConwayPresetSquare.java","de.mkalb.etpetssim.simulations.conway.shared","ConwayPresetSquare","ENUM","","ConwayPreset","","public","","@SuppressWarnings(""SpellCheckingInspection"")","","13"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/shared/ConwayPresetTriangle.java","de.mkalb.etpetssim.simulations.conway.shared","ConwayPresetTriangle","ENUM","","ConwayPreset","","public","","","","20"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/shared/ConwayTransitionRules.java","de.mkalb.etpetssim.simulations.conway.shared","ConwayTransitionRules","RECORD","","","","public","","","","21"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/view/ConwayConfigView.java","de.mkalb.etpetssim.simulations.conway.view","ConwayConfigView","CLASS","AbstractConfigView<ConwayConfig, ConwayConfigViewModel>","","","public","final","","","18"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/view/ConwayMainView.java","de.mkalb.etpetssim.simulations.conway.view","ConwayMainView","CLASS","AbstractDefaultMainView<ConwayEntity, GridCell<ConwayEntity>, WritableGridModel<ConwayEntity>, ConwayConfig, ConwayStatistics, ConwaySimulationManager, ConwayUserActionContext, ConwayConfigView, ConwayObservationView>","","","public","final","","","28"
"main","app/src/main/java/de/mkalb/etpetssim/simulations/conway/view/ConwayObservationView.java","de.mkalb.etpetssim.simulations.conway.view","ConwayObservationView","CLASS","AbstractObservationView<ConwayEntity, GridCell<ConwayEntity>, ConwayStatistics, DefaultObservationViewModel<ConwayEntity, GridCell<ConwayEntity>, ConwayStatistics>>","","","public","final","","","13"
