source_set,source_path,package_name,declaring_type,declaring_type_kind,member_name,member_kind,parameter_types,visibility,modifiers,return_type,throws_types,annotations,type_parameters,line_number
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridCoordinate.java","de.mkalb.etpetssim.engine","GridCoordinate","RECORD","toDisplayString","METHOD","","public","","String","","@SuppressWarnings(""ObjectEquality"")","","316"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridEdgeBehavior.java","de.mkalb.etpetssim.engine","GridEdgeBehavior","ENUM","<init>","CONSTRUCTOR","EdgeBehavior, EdgeBehavior, String","private","","","","","","43"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridEdgeBehavior.java","de.mkalb.etpetssim.engine","GridEdgeBehavior","ENUM","labelResourceKey","METHOD","","public","static","String","","@SuppressWarnings(""SameReturnValue"")","","59"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridEdgeBehavior.java","de.mkalb.etpetssim.engine","GridEdgeBehavior","ENUM","edgeBehaviorX","METHOD","","public","","EdgeBehavior","","","","69"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridEdgeBehavior.java","de.mkalb.etpetssim.engine","GridEdgeBehavior","ENUM","edgeBehaviorY","METHOD","","public","","EdgeBehavior","","","","78"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridEdgeBehavior.java","de.mkalb.etpetssim.engine","GridEdgeBehavior","ENUM","hasEqualEdgeBehaviors","METHOD","","public","","boolean","","","","87"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridEdgeBehavior.java","de.mkalb.etpetssim.engine","GridEdgeBehavior","ENUM","resourceKey","METHOD","","public","","String","","","","98"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","between","METHOD","GridCoordinate, GridCoordinate","public","static","GridOffset","","","","29"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","add","METHOD","GridOffset","public","","GridOffset","","","","39"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","subtract","METHOD","GridOffset","public","","GridOffset","","","","49"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","negate","METHOD","","public","","GridOffset","","","","58"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","scale","METHOD","int","public","","GridOffset","","","","68"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","isZero","METHOD","","public","","boolean","","","","77"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","manhattanLength","METHOD","","public","","int","","","","88"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","euclideanLength","METHOD","","public","","double","","","","99"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridOffset.java","de.mkalb.etpetssim.engine","GridOffset","RECORD","toDisplayString","METHOD","","public","","String","","","","112"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","<init>","COMPACT_CONSTRUCTOR","","public","","","","","","57"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","isInvalidSize","METHOD","int","public","static","boolean","","","","73"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","square","METHOD","int","public","static","GridSize","","","","84"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","perimeter","METHOD","","public","","int","","","","93"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","area","METHOD","","public","","int","","","","102"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","isSquare","METHOD","","public","","boolean","","","","111"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","isLandscape","METHOD","","public","","boolean","","","","120"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","isPortrait","METHOD","","public","","boolean","","","","129"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","aspectRatio","METHOD","","public","","double","","","","141"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridSize.java","de.mkalb.etpetssim.engine","GridSize","RECORD","toDisplayString","METHOD","","public","","String","","","","154"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","<init>","COMPACT_CONSTRUCTOR","","public","","","","","","36"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","isValid","METHOD","GridTopology, GridSize","public","static","boolean","","","","61"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","cellShape","METHOD","","public","","CellShape","","","","72"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","cellCount","METHOD","","public","","int","","","","83"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","edgeBehaviorX","METHOD","","public","","EdgeBehavior","","","","92"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","edgeBehaviorY","METHOD","","public","","EdgeBehavior","","","","101"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","minCoordinateInclusive","METHOD","","public","","GridCoordinate","","@SuppressWarnings(""SameReturnValue"")","","111"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","maxCoordinateExclusive","METHOD","","public","","GridCoordinate","","","","122"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","maxCoordinateInclusive","METHOD","","public","","GridCoordinate","","","","132"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","isCoordinateValid","METHOD","GridCoordinate","public","","boolean","","","","143"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","coordinatesStream","METHOD","","public","","Stream<GridCoordinate>","","","","155"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","coordinatesList","METHOD","","public","","List<GridCoordinate>","","","","170"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridStructure.java","de.mkalb.etpetssim.engine","GridStructure","RECORD","toDisplayString","METHOD","","public","","String","","","","189"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","requiredWidthMultiple","METHOD","CellShape, EdgeBehavior","public","static","int","","","","74"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","requiredHeightMultiple","METHOD","CellShape, EdgeBehavior","public","static","int","","","","92"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","requiredWidthMultiple","METHOD","","public","","int","","","","109"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","requiredHeightMultiple","METHOD","","public","","int","","","","119"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","edgeBehaviorX","METHOD","","public","","EdgeBehavior","","","","128"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","edgeBehaviorY","METHOD","","public","","EdgeBehavior","","","","137"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","cellVertexCount","METHOD","","public","","int","","","","151"
"main","app/src/main/java/de/mkalb/etpetssim/engine/GridTopology.java","de.mkalb.etpetssim.engine","GridTopology","RECORD","toDisplayString","METHOD","","public","","String","","","","165"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/AgentStepLogic.java","de.mkalb.etpetssim.engine.executor","AgentStepLogic","INTERFACE","performAgentStep","METHOD","GridCell<T>, WritableGridModel<T>, int, C","public","","void","","","","29"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/AsynchronousStepRunner.java","de.mkalb.etpetssim.engine.executor","AsynchronousStepRunner","CLASS","<init>","CONSTRUCTOR","WritableGridModel<T>, Predicate<T>, Function<C, Comparator<GridCell<T>>>, AgentStepLogic<T, C>","public","","","","","","37"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/AsynchronousStepRunner.java","de.mkalb.etpetssim.engine.executor","AsynchronousStepRunner","CLASS","<init>","CONSTRUCTOR","WritableGridModel<T>, Predicate<T>, Comparator<GridCell<T>>, AgentStepLogic<T, C>","public","","","","","","56"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/AsynchronousStepRunner.java","de.mkalb.etpetssim.engine.executor","AsynchronousStepRunner","CLASS","performStep","METHOD","int, C","public","","void","","@Override","","72"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/AsynchronousStepRunner.java","de.mkalb.etpetssim.engine.executor","AsynchronousStepRunner","CLASS","model","METHOD","","public","","WritableGridModel<T>","","","","86"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/DefaultSimulationExecutor.java","de.mkalb.etpetssim.engine.executor","DefaultSimulationExecutor","CLASS","<init>","CONSTRUCTOR","SimulationStepRunner<C>, Supplier<GM>, SimulationTerminationCondition<ENT, ? super GM, C>, C","public","","","","","","44"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/DefaultSimulationExecutor.java","de.mkalb.etpetssim.engine.executor","DefaultSimulationExecutor","CLASS","currentModel","METHOD","","public","","GM","","@Override","","56"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/DefaultSimulationExecutor.java","de.mkalb.etpetssim.engine.executor","DefaultSimulationExecutor","CLASS","stepCount","METHOD","","public","","int","","@Override","","61"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/DefaultSimulationExecutor.java","de.mkalb.etpetssim.engine.executor","DefaultSimulationExecutor","CLASS","isFinished","METHOD","","public","","boolean","","@Override","","66"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/DefaultSimulationExecutor.java","de.mkalb.etpetssim.engine.executor","DefaultSimulationExecutor","CLASS","executeStep","METHOD","","public","","void","","@Override","","71"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationExecutor.java","de.mkalb.etpetssim.engine.executor","SimulationExecutor","INTERFACE","currentModel","METHOD","","public","","GM","","","","25"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationExecutor.java","de.mkalb.etpetssim.engine.executor","SimulationExecutor","INTERFACE","stepCount","METHOD","","public","","int","","","","33"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationExecutor.java","de.mkalb.etpetssim.engine.executor","SimulationExecutor","INTERFACE","isFinished","METHOD","","public","","boolean","","","","43"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationExecutor.java","de.mkalb.etpetssim.engine.executor","SimulationExecutor","INTERFACE","isExecutorFinished","METHOD","","public","default","boolean","","","","56"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationExecutor.java","de.mkalb.etpetssim.engine.executor","SimulationExecutor","INTERFACE","executeStep","METHOD","","public","","void","","","","63"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationExecutor.java","de.mkalb.etpetssim.engine.executor","SimulationExecutor","INTERFACE","executeSteps","METHOD","int, boolean, Runnable","public","default","StepExecutionResult","","","","86"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationStepRunner.java","de.mkalb.etpetssim.engine.executor","SimulationStepRunner","INTERFACE","performStep","METHOD","int, C","public","","void","","","","20"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationTerminationCondition.java","de.mkalb.etpetssim.engine.executor","SimulationTerminationCondition","INTERFACE","isFinished","METHOD","GM, int, C","public","","boolean","","","","30"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationTerminationCondition.java","de.mkalb.etpetssim.engine.executor","SimulationTerminationCondition","INTERFACE","and","METHOD","SimulationTerminationCondition<ENT, GM, C>","public","default","SimulationTerminationCondition<ENT, GM, C>","","","","39"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationTerminationCondition.java","de.mkalb.etpetssim.engine.executor","SimulationTerminationCondition","INTERFACE","or","METHOD","SimulationTerminationCondition<ENT, GM, C>","public","default","SimulationTerminationCondition<ENT, GM, C>","","","","50"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SimulationTerminationCondition.java","de.mkalb.etpetssim.engine.executor","SimulationTerminationCondition","INTERFACE","negate","METHOD","","public","default","SimulationTerminationCondition<ENT, GM, C>","","","","59"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/StepExecutionResult.java","de.mkalb.etpetssim.engine.executor","StepExecutionResult","RECORD","<init>","COMPACT_CONSTRUCTOR","","public","","","","","","22"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/StepTimingStatistics.java","de.mkalb.etpetssim.engine.executor","StepTimingStatistics","RECORD","<init>","COMPACT_CONSTRUCTOR","","public","","","","","","23"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/StepTimingStatistics.java","de.mkalb.etpetssim.engine.executor","StepTimingStatistics","RECORD","empty","METHOD","","public","static","StepTimingStatistics","","","","52"
"main","app/src/main/java/de/mkalb/etpetssim/engine/executor/SynchronousStepLogic.java","de.mkalb.etpetssim.engine.executor","SynchronousStepLogic","INTERFACE","performSynchronousStep","METHOD","ReadableGridModel<T>, WritableGridModel<T>, int, C","public","","void","","","","31"
